date,temperature (Kelvin)
20100503130000,283.65
20100503140000,283.05
20100503150000,283.35
20100503160000,282.75
20100503170000,282.45
20100503180000,282.45
20100503190000,282.05
20100503200000,281.75
20100503210000,281.85
20100503220000,282.05
20100503230000,282.05
20100504000000,281.95
20100504010000,282.05
20100504020000,281.95
20100504030000,281.75
20100504040000,281.45
20100504050000,281.25
20100504060000,281.35
20100504070000,281.65
20100504080000,282.05
20100504090000,282.75
20100504100000,282.95
20100504110000,283.15
20100504120000,283.45
20100504130000,283.35
20100504140000,283.25
20100505060000,282.05
20100505070000,282.45
20100505080000,282.95
20100505090000,284.25
20100505100000,285.15
20100505110000,285.65
20100505120000,285.35
20100505130000,284.95
20100505140000,285.05
20100505150000,284.75
20100505160000,284.25
20100505170000,283.75
20100505180000,283.45
20100505190000,283.45
20100505200000,283.35
20100505210000,283.35
20100505220000,283.15
20100505230000,283.05
20100506000000,282.55
20100506010000,282.45
20100506020000,282.75
20100506030000,282.85
20100506040000,282.55
20100506050000,282.75
20100506060000,282.55
20100506070000,283.35
20100506080000,283.65
20100506090000,283.75
20100506100000,284.25
20100506110000,284.75
20100506120000,284.75
20100506130000,284.35
20100506140000,284.45
20100506150000,284.25
20100506160000,284.35
20100506170000,283.75
20100506180000,283.65
20100506190000,283.45
20100506200000,283.05
20100506210000,283.25
20100506220000,283.35
20100506230000,283.25
20100507000000,283.35
20100507010000,282.95
20100507020000,282.35
20100507030000,282.25
20100507040000,281.65
20100507050000,281.65
20100507060000,281.35
20100507070000,282.05
20100507080000,282.45
20100507090000,283.15
20100507100000,282.45
20100507110000,282.65
20100507120000,283.35
20100507130000,282.85
20100507140000,282.55
20100507150000,282.85
20100507160000,281.75
20100507170000,281.15
20100507180000,281.35
20100507190000,281.55
20100507200000,281.85
20100507210000,281.85
20100507220000,281.45
20100507230000,281.45
20100508000000,281.45
20100508010000,281.15
20100508020000,281.25
20100508030000,281.45
20100508040000,281.15
20100508050000,281.15
20100508060000,281.25
20100508070000,281.75
20100508080000,282.25
20100508090000,283.25
20100508100000,284.15
20100508110000,285.05
20100508120000,286.15
20100508130000,285.45
20100508140000,285.65
20100508150000,285.45
20100508160000,284.95
20100508170000,284.75
20100508180000,284.35
20100508190000,283.45
20100508200000,283.05
20100508210000,282.95
20100508220000,282.85
20100508230000,282.45
20100509000000,282.25
20100509010000,282.15
20100509020000,281.95
20100509030000,281.85
20100509040000,281.65
20100509050000,281.65
20100509060000,281.75
20100509070000,281.95
20100509080000,282.85
20100509090000,283.85
20100509100000,284.75
20100509110000,285.75
20100509120000,285.45
20100509130000,286.25
20100509140000,286.05
20100509150000,285.95
20100509160000,286.15
20100509170000,286.25
20100509180000,285.25
20100509190000,284.25
20100509200000,283.75
20100509210000,283.45
20100509220000,283.05
20100509230000,282.45
20100510000000,282.25
20100510010000,282.05
20100510020000,281.85
20100510030000,281.95
20100510040000,281.95
20100510050000,281.85
20100510060000,282.15
20100510070000,282.25
20100510080000,282.25
20100510090000,283.35
20100510100000,283.65
20100510110000,283.85
20100510120000,284.25
20100510130000,284.55
20100510140000,285.15
20100510150000,284.75
20100510160000,284.35
20100510170000,283.35
20100510180000,283.45
20100510190000,283.15
20100510200000,282.85
20100510210000,282.45
20100510220000,282.25
20100510230000,281.95
20100511000000,282.35
20100511010000,282.15
20100511020000,282.25
20100511030000,282.15
20100511040000,282.05
20100511050000,281.85
20100511060000,281.75
20100511070000,281.85
20100511080000,282.65
20100511090000,283.85
20100511100000,284.15
20100511110000,284.75
20100511120000,285.15
20100511130000,285.55
20100511140000,285.65
20100511150000,285.55
20100511160000,285.15
20100511170000,284.85
20100511180000,284.25
20100511190000,283.15
20100511200000,282.45
20100511210000,281.75
20100511220000,281.55
20100511230000,281.45
20100512000000,281.15
20100512010000,281.15
20100512020000,281.05
20100512030000,280.85
20100512040000,280.55
20100512050000,280.95
20100512060000,281.25
20100512070000,281.85
20100512080000,282.25
20100512090000,283.45
20100512100000,283.55
20100512110000,284.45
20100512120000,284.65
20100512130000,285.45
20100512140000,284.95
20100512150000,284.65
20100512160000,284.15
20100512170000,283.75
20100512180000,283.25
20100512190000,282.85
20100512200000,282.35
20100512210000,281.85
20100512220000,281.55
20100512230000,281.15
20100513000000,280.75
20100513010000,280.45
20100513020000,280.15
20100513030000,279.95
20100513040000,279.85
20100513050000,280.05
20100513060000,281.05
20100513070000,281.25
20100513080000,281.15
20100513090000,281.75
20100513100000,284.45
20100513110000,284.05
20100513120000,284.65
20100513130000,285.55
20100513140000,285.65
20100513150000,286.15
20100513160000,285.05
20100513170000,284.85
20100513180000,284.05
20100513190000,283.15
20100513200000,281.55
20100513210000,281.25
20100513220000,281.05
20100513230000,281.45
20100514000000,281.35
20100514010000,281.65
20100514020000,281.95
20100514030000,282.15
20100514040000,282.25
20100514050000,282.45
20100514060000,282.05
20100514070000,282.25
20100514080000,282.35
20100514090000,282.05
20100514100000,281.35
20100514110000,281.35
20100514120000,281.85
20100514130000,282.15
20100514140000,282.75
20100514150000,283.25
20100514160000,282.05
20100514170000,281.85
20100514180000,281.65
20100514190000,281.45
20100514200000,281.65
20100514210000,282.55
20100514220000,282.95
20100514230000,282.85
20100515000000,282.85
20100515010000,282.95
20100515020000,282.85
20100515030000,282.95
20100515040000,282.75
20100515050000,282.95
20100515060000,282.95
20100515070000,283.75
20100515080000,284.25
20100515090000,284.75
20100515100000,284.95
20100515110000,285.65
20100515120000,285.75
20100515130000,285.65
20100515140000,286.35
20100515150000,285.35
20100515160000,286.05
20100515170000,285.05
20100515180000,284.45
20100515190000,283.65
20100515200000,283.25
20100515210000,283.25
20100515220000,283.05
20100515230000,282.85
20100516000000,282.85
20100516010000,282.75
20100516020000,283.55
20100516030000,283.45
20100516040000,282.95
20100516050000,283.25
20100516060000,283.45
20100516070000,284.05
20100516080000,284.45
20100516090000,285.95
20100516100000,285.55
20100516110000,285.95
20100516120000,286.45
20100516130000,286.95
20100516140000,285.75
20100516150000,284.65
20100516160000,284.15
20100516170000,284.55
20100516180000,284.65
20100516190000,284.75
20100516200000,284.25
20100516210000,284.15
20100516220000,284.55
20100516230000,283.35
20100517000000,283.15
20100517010000,283.25
20100517020000,283.05
20100517030000,282.95
20100517040000,282.65
20100517050000,282.75
20100517060000,283.15
20100517070000,284.15
20100517080000,284.45
20100517090000,285.25
20100517100000,286.25
20100517110000,287.55
20100517120000,287.75
20100517130000,288.25
20100517140000,287.65
20100517150000,288.15
20100517160000,287.85
20100517170000,286.65
20100517180000,285.85
20100517190000,285.45
20100517200000,284.75
20100517210000,284.25
20100517220000,284.15
20100517230000,283.85
20100518000000,283.85
20100518010000,283.95
20100518020000,283.75
20100518030000,283.85
20100518040000,283.85
20100518050000,283.75
20100518060000,284.25
20100518070000,284.45
20100518080000,285.15
20100518090000,285.75
20100518100000,286.05
20100518110000,286.75
20100518120000,287.65
20100518130000,288.55
20100518140000,288.55
20100518150000,288.15
20100518160000,288.15
20100518170000,286.75
20100518180000,285.95
20100518190000,284.95
20100518200000,284.55
20100518210000,284.55
20100518220000,284.65
20100518230000,284.65
20100519000000,284.75
20100519010000,284.65
20100519020000,284.55
20100519030000,284.65
20100519040000,284.55
20100519050000,284.55
20100519060000,284.85
20100519070000,285.15
20100519080000,285.15
20100519090000,285.45
20100519100000,285.85
20100519110000,286.35
20100519120000,286.85
20100519130000,287.75
20100519140000,287.35
20100519150000,287.65
20100519160000,287.85
20100519170000,287.45
20100519180000,287.15
20100519190000,286.65
20100519200000,286.15
20100519210000,285.95
20100519220000,285.55
20100519230000,285.35
20100520000000,285.25
20100520010000,285.15
20100520020000,285.05
20100520030000,284.85
20100520040000,284.75
20100520050000,284.85
20100520060000,284.95
20100520070000,285.45
20100520080000,285.65
20100520090000,286.65
20100520100000,286.65
20100520110000,287.05
20100520120000,288.15
20100520130000,288.35
20100520140000,288.05
20100520150000,287.35
20100520160000,287.45
20100520170000,289.15
20100520180000,289.65
20100520190000,289.85
20100520200000,289.25
20100520210000,288.75
20100520220000,288.15
20100520230000,287.55
20100521000000,287.45
20100521010000,286.85
20100521020000,286.25
20100521030000,286.75
20100521040000,287.15
20100521050000,287.35
20100521060000,288.25
20100521070000,290.15
20100521080000,291.15
20100521090000,290.75
20100521100000,292.25
20100521110000,292.65
20100521120000,294.25
20100521130000,293.55
20100521140000,294.25
20100521150000,293.25
20100521160000,291.35
20100521170000,292.85
20100521180000,292.55
20100521190000,290.75
20100521200000,292.15
20100521210000,291.75
20100521220000,290.85
20100521230000,289.95
20100522000000,289.15
20100522010000,289.55
20100522020000,289.65
20100522030000,289.05
20100522040000,289.05
20100522050000,289.05
20100522060000,289.65
20100522070000,291.45
20100522080000,292.35
20100522090000,291.55
20100522100000,292.65
20100522110000,293.65
20100522120000,295.05
20100522130000,295.95
20100522140000,293.85
20100522150000,294.95
20100522160000,295.45
20100522170000,295.15
20100522180000,294.65
20100522190000,292.65
20100522200000,291.55
20100522210000,290.85
20100522220000,290.15
20100522230000,289.55
20100523000000,289.15
20100523010000,288.95
20100523020000,288.75
20100523030000,289.05
20100523040000,288.75
20100523050000,288.25
20100523060000,288.85
20100523070000,291.75
20100523080000,293.15
20100523090000,292.85
20100523100000,294.55
20100523110000,294.75
20100523120000,294.45
20100523130000,294.15
20100523140000,293.95
20100523150000,293.35
20100523160000,292.05
20100523170000,291.15
20100523180000,290.95
20100523190000,290.75
20100523200000,289.85
20100523210000,291.05
20100523220000,291.15
20100523230000,291.65
20100524000000,292.05
20100524010000,291.95
20100524020000,292.65
20100524030000,292.25
20100524040000,292.05
20100524050000,291.85
20100524060000,292.55
20100524070000,293.95
20100524080000,294.55
20100524090000,294.85
20100524100000,296.15
20100524110000,297.05
20100524120000,296.95
20100524130000,295.45
20100524140000,295.75
20100524150000,294.15
20100524160000,293.75
20100524170000,293.35
20100524180000,292.35
20100524190000,291.05
20100524200000,291.95
20100524210000,292.35
20100524220000,292.75
20100524230000,291.75
20100525000000,291.15
20100525010000,290.75
20100525020000,291.55
20100525030000,291.55
20100525040000,292.35
20100525050000,289.45
20100525060000,289.95
20100525070000,290.95
20100525080000,290.45
20100525090000,291.45
20100525100000,293.95
20100525110000,291.35
20100525120000,292.75
20100525130000,293.55
20100525140000,292.55
20100525150000,291.15
20100525160000,290.65
20100525170000,288.75
20100525180000,287.75
20100525190000,288.05
20100525200000,287.55
20100525210000,287.15
20100525220000,286.95
20100525230000,286.55
20100526000000,286.65
20100526010000,286.65
20100526020000,286.45
20100526030000,286.55
20100526040000,286.75
20100526050000,286.75
20100526060000,286.65
20100526070000,287.15
20100526080000,287.65
20100526090000,288.55
20100526100000,288.75
20100526110000,289.25
20100526120000,289.85
20100526130000,291.25
20100526140000,290.95
20100526150000,291.25
20100526160000,289.95
20100526170000,289.55
20100526180000,289.45
20100526190000,288.15
20100526200000,287.25
20100526210000,287.15
20100526220000,286.65
20100526230000,286.55
20100527000000,286.65
20100527010000,286.55
20100527020000,286.35
20100527030000,286.25
20100527040000,286.05
20100527050000,285.85
20100527060000,285.35
20100527070000,285.25
20100527080000,285.55
20100527090000,285.65
20100527100000,286.45
20100527110000,286.75
20100527120000,287.45
20100527130000,287.85
20100527140000,287.65
20100527150000,287.45
20100527160000,287.25
20100527170000,286.55
20100527180000,286.25
20100527190000,285.75
20100527200000,285.15
20100527210000,284.95
20100527220000,284.55
20100527230000,284.25
20100528000000,283.95
20100528010000,283.55
20100528020000,283.65
20100528030000,283.55
20100528040000,283.55
20100528050000,283.85
20100528060000,284.55
20100528070000,285.75
20100528080000,285.65
20100528090000,285.95
20100528100000,288.15
20100528110000,288.25
20100528120000,289.05
20100528130000,289.45
20100528140000,289.35
20100528150000,289.05
20100528160000,288.85
20100528170000,288.55
20100528180000,287.55
20100528190000,286.55
20100528200000,286.25
20100528210000,286.35
20100528220000,286.25
20100528230000,286.25
20100529000000,286.55
20100529010000,286.45
20100529020000,286.05
20100529030000,285.35
20100529040000,285.25
20100529050000,285.85
20100529060000,286.15
20100529070000,286.65
20100529080000,286.95
20100529090000,286.85
20100529100000,287.45
20100529110000,287.65
20100529120000,287.35
20100529130000,286.95
20100529140000,286.85
20100529150000,287.05
20100529160000,286.95
20100529170000,286.95
20100529180000,286.85
20100529190000,286.75
20100529200000,286.75
20100529210000,286.65
20100529220000,286.55
20100529230000,286.65
20100530000000,286.45
20100530010000,286.45
20100530020000,286.45
20100530030000,286.15
20100530040000,285.85
20100530050000,285.75
20100530060000,285.75
20100530070000,286.55
20100530080000,286.95
20100530090000,287.65
20100530100000,289.35
20100530110000,288.35
20100530120000,287.95
20100530130000,287.45
20100530140000,286.95
20100530150000,286.75
20100530160000,286.75
20100530170000,286.95
20100530180000,286.85
20100530190000,286.95
20100530200000,286.85
20100530210000,286.75
20100530220000,286.75
20100530230000,286.65
20100531000000,286.45
20100531010000,286.35
20100531020000,286.25
20100531030000,286.35
